epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.029014084488153458,6.97892427444458,NA,NA
1,0.03480885177850723,6.344127178192139,NA,NA
2,0.03432595729827881,6.308476448059082,NA,NA
3,0.03424547240138054,6.296290874481201,NA,NA
4,0.03505030274391174,6.289666175842285,NA,NA
5,0.03476861119270325,6.284386157989502,NA,NA
6,0.03541247546672821,6.280887603759766,NA,NA
7,0.034366197884082794,6.340476036071777,NA,NA
8,0.0348893366754055,6.28919792175293,NA,NA
9,0.034688130021095276,6.288517475128174,NA,NA
10,0.034969817847013474,6.28781270980835,NA,NA
11,0.034446679055690765,6.287801265716553,NA,NA
12,0.03492957726120949,6.286659240722656,NA,NA
13,0.034607645124197006,6.286553859710693,NA,NA
14,0.034527163952589035,6.285904884338379,NA,NA
15,0.035130783915519714,6.285956859588623,NA,NA
16,0.0348893366754055,6.285173416137695,NA,NA
17,0.03480885177850723,6.2848711013793945,NA,NA
18,0.03480885177850723,6.284848690032959,NA,NA
19,0.034688130021095276,6.284207344055176,NA,NA
20,0.03480885177850723,6.284308433532715,NA,NA
21,0.035130783915519714,6.284001350402832,NA,NA
22,0.034969817847013474,6.283713340759277,NA,NA
23,0.034607645124197006,6.28390645980835,NA,NA
24,0.0351710245013237,6.283495903015137,NA,NA
25,0.034285712987184525,6.283843040466309,NA,NA
26,0.034688130021095276,6.283219337463379,NA,NA
27,0.034969817847013474,6.283713340759277,NA,NA
28,0.034607645124197006,6.2834153175354,NA,NA
29,0.03476861119270325,6.282702922821045,NA,NA
30,0.034969817847013474,6.283261299133301,NA,NA
31,0.035130783915519714,6.283027648925781,NA,NA
32,0.035130783915519714,6.2826924324035645,NA,NA
33,0.0340845063328743,6.28264856338501,NA,NA
34,0.035130783915519714,6.282572269439697,NA,NA
35,0.035130783915519714,6.282514572143555,NA,NA
36,0.034969817847013474,6.2824811935424805,NA,NA
37,0.03472837060689926,6.282626152038574,NA,NA
38,0.034124746918678284,6.282508850097656,NA,NA
39,0.035130783915519714,6.282386302947998,NA,NA
40,0.03484909608960152,6.281655788421631,NA,NA
41,0.034969817847013474,6.282209396362305,NA,NA
42,0.03509054332971573,6.282140254974365,NA,NA
43,0.03492957726120949,6.2821855545043945,NA,NA
44,0.034285712987184525,6.2821478843688965,NA,NA
45,0.03501006215810776,6.281903266906738,NA,NA
46,0.035130783915519714,6.28253698348999,NA,NA
47,0.03448692336678505,6.282228469848633,NA,NA
48,0.03501006215810776,6.282175540924072,NA,NA
49,0.034688130021095276,6.281740665435791,NA,NA
50,0.03492957726120949,6.281841278076172,NA,NA
51,0.03509054332971573,6.281956672668457,NA,NA
52,0.035130783915519714,6.281387805938721,NA,NA
53,0.035130783915519714,6.28184175491333,NA,NA
54,0.03484909608960152,6.281935214996338,NA,NA
55,0.0348893366754055,6.281742095947266,NA,NA
56,0.03525150939822197,6.2819695472717285,NA,NA
57,0.034607645124197006,6.281261920928955,NA,NA
58,0.03472837060689926,6.281457901000977,NA,NA
59,0.035130783915519714,6.281435012817383,NA,NA
60,0.035130783915519714,6.28164529800415,NA,NA
61,0.03509054332971573,6.281378746032715,NA,NA
62,0.03509054332971573,6.281494617462158,NA,NA
63,0.03541247546672821,6.281800270080566,NA,NA
64,0.03509054332971573,6.2813334465026855,NA,NA
65,0.03492957726120949,6.281646251678467,NA,NA
66,0.035533200949430466,6.2812275886535645,NA,NA
67,0.034688130021095276,6.281326770782471,NA,NA
68,0.034969817847013474,6.281313419342041,NA,NA
69,0.034969817847013474,6.28104829788208,NA,NA
70,0.035130783915519714,6.281455039978027,NA,NA
71,0.03509054332971573,6.281100273132324,NA,NA
72,0.03509054332971573,6.281544208526611,NA,NA
73,0.035130783915519714,6.281370162963867,NA,NA
74,0.035130783915519714,6.281208038330078,NA,NA
75,0.034607645124197006,6.280666351318359,NA,NA
76,0.03509054332971573,6.281417369842529,NA,NA
77,0.035130783915519714,6.281529903411865,NA,NA
78,0.035130783915519714,6.280545711517334,NA,NA
79,0.03501006215810776,6.280515193939209,NA,NA
80,0.03505030274391174,6.280811786651611,NA,NA
81,0.03501006215810776,6.2807297706604,NA,NA
82,0.03505030274391174,6.280606746673584,NA,NA
83,0.035130783915519714,6.28114128112793,NA,NA
84,0.03492957726120949,6.280612468719482,NA,NA
85,0.034969817847013474,6.280328750610352,NA,NA
86,0.03505030274391174,6.280629634857178,NA,NA
87,0.0348893366754055,6.280368328094482,NA,NA
88,0.03484909608960152,6.2807464599609375,NA,NA
89,0.034969817847013474,6.279843330383301,NA,NA
90,0.0348893366754055,6.280472278594971,NA,NA
91,0.03505030274391174,6.280214309692383,NA,NA
92,0.035130783915519714,6.280367851257324,NA,NA
93,0.03480885177850723,6.280653953552246,NA,NA
94,0.035130783915519714,6.280276775360107,NA,NA
95,0.03484909608960152,6.280182838439941,NA,NA
96,0.035130783915519714,6.280584812164307,NA,NA
97,0.034969817847013474,6.280373573303223,NA,NA
98,0.035130783915519714,6.280576705932617,NA,NA
99,0.035130783915519714,6.280492305755615,NA,NA
100,0.035130783915519714,6.280106067657471,NA,NA
101,0.03492957726120949,6.280114650726318,NA,NA
102,0.03505030274391174,6.280208110809326,NA,NA
103,0.035130783915519714,6.280043601989746,NA,NA
104,0.034969817847013474,6.280302047729492,NA,NA
105,0.03476861119270325,6.280239105224609,NA,NA
106,0.0348893366754055,6.279782295227051,NA,NA
107,0.035130783915519714,6.280280590057373,NA,NA
108,0.03484909608960152,6.280196189880371,NA,NA
109,0.035130783915519714,6.2797980308532715,NA,NA
110,0.03472837060689926,6.279883861541748,NA,NA
111,0.035130783915519714,6.280036926269531,NA,NA
112,0.035130783915519714,6.279979228973389,NA,NA
113,0.035130783915519714,6.280117034912109,NA,NA
114,0.03505030274391174,6.2802557945251465,NA,NA
115,0.035130783915519714,6.2805256843566895,NA,NA
116,0.035211268812417984,6.280073642730713,NA,NA
117,0.03484909608960152,6.279852390289307,NA,NA
118,0.035130783915519714,6.2799391746521,NA,NA
119,0.03505030274391174,6.280096054077148,NA,NA
120,0.035130783915519714,6.280117034912109,NA,NA
121,0.035130783915519714,6.279706954956055,NA,NA
122,0.035291749984025955,6.28026008605957,NA,NA
123,0.03505030274391174,6.28010368347168,NA,NA
124,0.03492957726120949,6.279672622680664,NA,NA
125,0.035130783915519714,6.280061721801758,NA,NA
126,0.0348893366754055,6.280546188354492,NA,NA
127,0.034446679055690765,6.279858112335205,NA,NA
128,0.035211268812417984,6.2799787521362305,NA,NA
129,0.0348893366754055,6.279675006866455,NA,NA
130,0.035130783915519714,6.280221939086914,NA,NA
131,0.03464788571000099,6.279899597167969,NA,NA
132,0.03501006215810776,6.280074596405029,NA,NA
133,0.03509054332971573,6.279855251312256,NA,NA
134,0.035130783915519714,6.2799272537231445,NA,NA
135,0.035130783915519714,6.279789924621582,NA,NA
136,0.034969817847013474,6.280168533325195,NA,NA
137,0.035130783915519714,6.2799553871154785,NA,NA
138,0.035130783915519714,6.279675483703613,NA,NA
139,0.034969817847013474,6.279498100280762,NA,NA
140,0.03509054332971573,6.279874324798584,NA,NA
141,0.035130783915519714,6.279775619506836,NA,NA
142,0.034688130021095276,6.27971887588501,NA,NA
143,0.035130783915519714,6.280258655548096,NA,NA
144,0.034969817847013474,6.279973030090332,NA,NA
145,0.035130783915519714,6.279491424560547,NA,NA
146,0.035130783915519714,6.279872894287109,NA,NA
147,0.03492957726120949,6.280218601226807,NA,NA
148,0.035130783915519714,6.279774188995361,NA,NA
149,0.03505030274391174,6.27971076965332,NA,NA
150,0.035130783915519714,6.279915809631348,NA,NA
151,0.03501006215810776,6.27951192855835,NA,NA
152,0.0351710245013237,6.2797980308532715,NA,NA
153,0.035130783915519714,6.28003454208374,NA,NA
154,0.03501006215810776,6.279509544372559,NA,NA
155,0.03505030274391174,6.279842376708984,NA,NA
156,0.035130783915519714,6.279837131500244,NA,NA
157,0.03505030274391174,6.2797160148620605,NA,NA
158,0.035130783915519714,6.279957294464111,NA,NA
159,0.03505030274391174,6.279407501220703,NA,NA
160,0.03492957726120949,6.279579162597656,NA,NA
161,0.035130783915519714,6.279732704162598,NA,NA
162,0.035130783915519714,6.279448986053467,NA,NA
163,0.034969817847013474,6.279892444610596,NA,NA
164,0.03472837060689926,6.279712200164795,NA,NA
165,0.03448692336678505,6.279962062835693,NA,NA
166,0.035130783915519714,6.279458045959473,NA,NA
167,0.03505030274391174,6.280211448669434,NA,NA
168,0.03492957726120949,6.279679298400879,NA,NA
169,0.03505030274391174,6.279818058013916,NA,NA
170,0.035130783915519714,6.279783248901367,NA,NA
171,0.035130783915519714,6.279867172241211,NA,NA
172,0.035130783915519714,6.279808044433594,NA,NA
173,0.035130783915519714,6.279658794403076,NA,NA
174,0.03476861119270325,6.27943229675293,NA,NA
175,0.035130783915519714,6.2791666984558105,NA,NA
176,0.03492957726120949,6.279725074768066,NA,NA
177,0.03505030274391174,6.27971076965332,NA,NA
178,0.034969817847013474,6.279443740844727,NA,NA
179,0.03501006215810776,6.279884338378906,NA,NA
180,0.03492957726120949,6.279661178588867,NA,NA
181,0.03505030274391174,6.27997350692749,NA,NA
182,0.035130783915519714,6.279816627502441,NA,NA
183,0.03456740453839302,6.279335975646973,NA,NA
184,0.035130783915519714,6.279499053955078,NA,NA
185,0.0348893366754055,6.279211044311523,NA,NA
186,0.034688130021095276,6.279737949371338,NA,NA
187,0.034969817847013474,6.27915620803833,NA,NA
188,0.03505030274391174,6.279863357543945,NA,NA
189,0.03501006215810776,6.279606342315674,NA,NA
190,0.035130783915519714,6.279725074768066,NA,NA
191,0.035130783915519714,6.279297828674316,NA,NA
192,0.035130783915519714,6.279903888702393,NA,NA
193,0.035130783915519714,6.279379367828369,NA,NA
194,0.03476861119270325,6.27962064743042,NA,NA
195,0.03484909608960152,6.2792887687683105,NA,NA
196,0.035130783915519714,6.279590606689453,NA,NA
197,0.035130783915519714,6.279312610626221,NA,NA
198,0.034969817847013474,6.278987884521484,NA,NA
199,0.035130783915519714,6.279462814331055,NA,NA
200,0.0351710245013237,6.279704570770264,NA,NA
201,0.0348893366754055,6.279499053955078,NA,NA
202,0.0348893366754055,6.279534816741943,NA,NA
203,0.034969817847013474,6.279078960418701,NA,NA
204,0.035130783915519714,6.27988862991333,NA,NA
205,0.03509054332971573,6.279345512390137,NA,NA
206,0.03492957726120949,6.279600620269775,NA,NA
207,0.035130783915519714,6.279543399810791,NA,NA
208,0.0348893366754055,6.27937126159668,NA,NA
209,0.035130783915519714,6.27948522567749,NA,NA
210,0.035130783915519714,6.279184341430664,NA,NA
211,0.0348893366754055,6.279739856719971,NA,NA
212,0.03509054332971573,6.279300689697266,NA,NA
213,0.035130783915519714,6.2796430587768555,NA,NA
214,0.03501006215810776,6.2795820236206055,NA,NA
215,0.03505030274391174,6.279736518859863,NA,NA
216,0.035130783915519714,6.279418468475342,NA,NA
217,0.03509054332971573,6.2792840003967285,NA,NA
218,0.03456740453839302,6.27920389175415,NA,NA
219,0.035130783915519714,6.2797698974609375,NA,NA
220,0.03492957726120949,6.279738426208496,NA,NA
221,0.03525150939822197,6.279242992401123,NA,NA
222,0.03472837060689926,6.279857158660889,NA,NA
223,0.035130783915519714,6.279102325439453,NA,NA
224,0.035130783915519714,6.2797369956970215,NA,NA
225,0.03509054332971573,6.279383659362793,NA,NA
226,0.0348893366754055,6.279516696929932,NA,NA
227,0.034607645124197006,6.279296875,NA,NA
228,0.0348893366754055,6.279047012329102,NA,NA
229,0.035130783915519714,6.279178142547607,NA,NA
230,0.034969817847013474,6.279538631439209,NA,NA
231,0.0348893366754055,6.279235363006592,NA,NA
232,0.03492957726120949,6.279219627380371,NA,NA
233,0.035130783915519714,6.27947998046875,NA,NA
234,0.034969817847013474,6.279629707336426,NA,NA
235,0.035130783915519714,6.2790303230285645,NA,NA
236,0.035211268812417984,6.279379367828369,NA,NA
237,0.03484909608960152,6.279418468475342,NA,NA
238,0.03501006215810776,6.27964973449707,NA,NA
239,0.03501006215810776,6.279367923736572,NA,NA
240,0.035130783915519714,6.279154300689697,NA,NA
241,0.03476861119270325,6.279035568237305,NA,NA
242,0.035130783915519714,6.27938175201416,NA,NA
243,0.035130783915519714,6.279225826263428,NA,NA
244,0.034969817847013474,6.279489040374756,NA,NA
245,0.035130783915519714,6.279131889343262,NA,NA
246,0.035130783915519714,6.279485702514648,NA,NA
247,0.03505030274391174,6.278759956359863,NA,NA
248,0.0348893366754055,6.279263019561768,NA,NA
249,0.035130783915519714,6.279162883758545,NA,NA
250,0.03480885177850723,6.2794189453125,NA,NA
251,0.035130783915519714,6.27974796295166,NA,NA
252,0.034969817847013474,6.279246807098389,NA,NA
253,0.03501006215810776,6.279841423034668,NA,NA
254,0.03480885177850723,6.27937126159668,NA,NA
255,0.03472837060689926,6.279811859130859,NA,NA
256,0.03484909608960152,6.279317855834961,NA,NA
257,0.034607645124197006,6.279529571533203,NA,NA
258,0.034969817847013474,6.279495716094971,NA,NA
259,0.035130783915519714,6.278886318206787,NA,NA
260,0.035130783915519714,6.278966903686523,NA,NA
261,0.03484909608960152,6.279285907745361,NA,NA
262,0.035130783915519714,6.279133319854736,NA,NA
263,0.03505030274391174,6.2788310050964355,NA,NA
264,0.035130783915519714,6.279304504394531,NA,NA
265,0.035130783915519714,6.27932596206665,NA,NA
266,0.03484909608960152,6.279272556304932,NA,NA
267,0.03492957726120949,6.279339790344238,NA,NA
268,0.03505030274391174,6.278830051422119,NA,NA
269,0.035130783915519714,6.279229164123535,NA,NA
270,0.034969817847013474,6.279483795166016,NA,NA
271,0.035130783915519714,6.279510021209717,NA,NA
272,0.035130783915519714,6.279069900512695,NA,NA
273,0.03472837060689926,6.279088973999023,NA,NA
274,0.035130783915519714,6.279250621795654,NA,NA
275,0.035130783915519714,6.2793498039245605,NA,NA
276,0.0348893366754055,6.279164791107178,NA,NA
277,0.035130783915519714,6.279280185699463,NA,NA
278,0.03480885177850723,6.279098987579346,NA,NA
279,0.03501006215810776,6.278946876525879,NA,NA
280,0.03480885177850723,6.279536724090576,NA,NA
281,0.03509054332971573,6.279547214508057,NA,NA
282,0.0348893366754055,6.279179573059082,NA,NA
283,0.03484909608960152,6.279272079467773,NA,NA
284,0.034969817847013474,6.278990745544434,NA,NA
285,0.034446679055690765,6.2793121337890625,NA,NA
286,0.034969817847013474,6.278651714324951,NA,NA
287,0.035130783915519714,6.279284477233887,NA,NA
288,0.03464788571000099,6.278905868530273,NA,NA
289,0.03505030274391174,6.279372692108154,NA,NA
290,0.0348893366754055,6.279519081115723,NA,NA
291,0.03480885177850723,6.278972148895264,NA,NA
292,0.035130783915519714,6.279297828674316,NA,NA
293,0.03464788571000099,6.279016494750977,NA,NA
294,0.035130783915519714,6.27909517288208,NA,NA
295,0.03456740453839302,6.279280185699463,NA,NA
296,0.035130783915519714,6.2796630859375,NA,NA
297,0.0348893366754055,6.278984546661377,NA,NA
298,0.03501006215810776,6.278828144073486,NA,NA
299,0.035130783915519714,6.279237270355225,NA,NA
300,0.035130783915519714,6.279122352600098,NA,NA
301,0.03501006215810776,6.279270648956299,NA,NA
302,0.035130783915519714,6.278866767883301,NA,NA
303,0.035130783915519714,6.2794389724731445,NA,NA
304,0.034969817847013474,6.279024124145508,NA,NA
305,0.03484909608960152,6.279176235198975,NA,NA
306,0.03492957726120949,6.279120922088623,NA,NA
307,0.035130783915519714,6.27933406829834,NA,NA
308,0.0348893366754055,6.279653549194336,NA,NA
309,0.035130783915519714,6.279166221618652,NA,NA
310,0.03448692336678505,6.279300689697266,NA,NA
311,0.0348893366754055,6.27886438369751,NA,NA
312,0.03509054332971573,6.279173851013184,NA,NA
313,0.03525150939822197,6.27920389175415,NA,NA
314,0.03492957726120949,6.27943229675293,NA,NA
315,0.0351710245013237,6.279286861419678,NA,NA
316,0.03501006215810776,6.278604984283447,NA,NA
317,0.03484909608960152,6.279168128967285,NA,NA
318,0.03492957726120949,6.279445648193359,NA,NA
319,0.035291749984025955,6.278885364532471,NA,NA
320,0.03492957726120949,6.279026031494141,NA,NA
321,0.034688130021095276,6.279009819030762,NA,NA
322,0.035130783915519714,6.27931547164917,NA,NA
323,0.035130783915519714,6.2795491218566895,NA,NA
324,0.03509054332971573,6.279020309448242,NA,NA
325,0.03509054332971573,6.2794108390808105,NA,NA
326,0.035130783915519714,6.279368877410889,NA,NA
327,0.035130783915519714,6.279049873352051,NA,NA
328,0.035130783915519714,6.278968811035156,NA,NA
329,0.034969817847013474,6.279509544372559,NA,NA
330,0.0348893366754055,6.278995990753174,NA,NA
331,0.03505030274391174,6.279380798339844,NA,NA
332,0.035130783915519714,6.27946662902832,NA,NA
333,0.03476861119270325,6.279138565063477,NA,NA
334,0.035130783915519714,6.2791242599487305,NA,NA
335,0.035130783915519714,6.279252529144287,NA,NA
336,0.035130783915519714,6.2793707847595215,NA,NA
337,0.034969817847013474,6.278834819793701,NA,NA
338,0.03484909608960152,6.279130458831787,NA,NA
339,0.035130783915519714,6.279262542724609,NA,NA
340,0.035130783915519714,6.2790985107421875,NA,NA
341,0.034969817847013474,6.279356002807617,NA,NA
342,0.035130783915519714,6.2790632247924805,NA,NA
343,0.03484909608960152,6.279336452484131,NA,NA
344,0.03492957726120949,6.279160499572754,NA,NA
345,0.034969817847013474,6.2794575691223145,NA,NA
346,0.034969817847013474,6.279190540313721,NA,NA
347,0.034688130021095276,6.27868127822876,NA,NA
348,0.03492957726120949,6.279391765594482,NA,NA
349,0.03492957726120949,6.27940559387207,NA,NA
350,0.035130783915519714,6.279085159301758,NA,NA
351,0.035130783915519714,6.279173374176025,NA,NA
352,0.03501006215810776,6.278875350952148,NA,NA
353,0.0348893366754055,6.2792768478393555,NA,NA
354,0.0351710245013237,6.278984069824219,NA,NA
355,0.0351710245013237,6.279393196105957,NA,NA
356,0.034527163952589035,6.279073238372803,NA,NA
357,0.03501006215810776,6.278849124908447,NA,NA
358,0.03509054332971573,6.279202938079834,NA,NA
359,0.035130783915519714,6.279008388519287,NA,NA
360,0.03509054332971573,6.278922080993652,NA,NA
361,0.03501006215810776,6.278870582580566,NA,NA
362,0.035130783915519714,6.279172420501709,NA,NA
363,0.03501006215810776,6.278995037078857,NA,NA
364,0.03484909608960152,6.279054164886475,NA,NA
365,0.03501006215810776,6.279266834259033,NA,NA
366,0.034969817847013474,6.279207229614258,NA,NA
367,0.03484909608960152,6.278876781463623,NA,NA
368,0.035130783915519714,6.2792253494262695,NA,NA
369,0.035130783915519714,6.279064178466797,NA,NA
370,0.03480885177850723,6.279122829437256,NA,NA
371,0.035211268812417984,6.279424667358398,NA,NA
372,0.03492957726120949,6.279003620147705,NA,NA
373,0.034366197884082794,6.279143810272217,NA,NA
374,0.035130783915519714,6.279076099395752,NA,NA
375,0.035130783915519714,6.2788310050964355,NA,NA
376,0.03484909608960152,6.278587818145752,NA,NA
377,0.03472837060689926,6.279580593109131,NA,NA
378,0.03501006215810776,6.279170036315918,NA,NA
379,0.035130783915519714,6.278996467590332,NA,NA
380,0.034607645124197006,6.278984546661377,NA,NA
381,0.035130783915519714,6.279031276702881,NA,NA
382,0.03509054332971573,6.278896331787109,NA,NA
383,0.035130783915519714,6.279218673706055,NA,NA
384,0.035130783915519714,6.279284477233887,NA,NA
385,0.03505030274391174,6.279029369354248,NA,NA
386,0.034969817847013474,6.278689861297607,NA,NA
387,0.03472837060689926,6.2790069580078125,NA,NA
388,0.035130783915519714,6.278781414031982,NA,NA
389,0.035130783915519714,6.2791523933410645,NA,NA
390,0.035130783915519714,6.279077529907227,NA,NA
391,0.03476861119270325,6.279211521148682,NA,NA
392,0.035130783915519714,6.278933048248291,NA,NA
393,0.035130783915519714,6.279282093048096,NA,NA
394,0.035130783915519714,6.279260635375977,NA,NA
395,0.035130783915519714,6.279182434082031,NA,NA
396,0.03484909608960152,6.279222011566162,NA,NA
397,0.03509054332971573,6.278792858123779,NA,NA
398,0.03472837060689926,6.279120445251465,NA,NA
399,0.034688130021095276,6.278796672821045,NA,NA
400,0.035130783915519714,6.27942419052124,NA,NA
401,0.035130783915519714,6.2792229652404785,NA,NA
402,0.034688130021095276,6.27923059463501,NA,NA
403,0.03472837060689926,6.279174327850342,NA,NA
404,0.035130783915519714,6.279006004333496,NA,NA
405,0.03509054332971573,6.279081344604492,NA,NA
406,0.035130783915519714,6.278439998626709,NA,NA
407,0.035130783915519714,6.278923511505127,NA,NA
408,0.03484909608960152,6.278951168060303,NA,NA
409,0.034969817847013474,6.279434680938721,NA,NA
410,0.035130783915519714,6.279189586639404,NA,NA
411,0.03505030274391174,6.278951168060303,NA,NA
412,0.0348893366754055,6.279174327850342,NA,NA
413,0.035130783915519714,6.278728485107422,NA,NA
414,0.035130783915519714,6.279405117034912,NA,NA
415,0.035130783915519714,6.279213905334473,NA,NA
416,0.035130783915519714,6.279045581817627,NA,NA
417,0.035130783915519714,6.279074668884277,NA,NA
418,0.035130783915519714,6.279270648956299,NA,NA
419,0.03492957726120949,6.279227256774902,NA,NA
420,0.035130783915519714,6.278816223144531,NA,NA
421,0.035130783915519714,6.278679370880127,NA,NA
422,0.034607645124197006,6.278651237487793,NA,NA
423,0.035130783915519714,6.279173851013184,NA,NA
424,0.03509054332971573,6.279178619384766,NA,NA
425,0.0348893366754055,6.279170513153076,NA,NA
426,0.035130783915519714,6.279208183288574,NA,NA
427,0.03505030274391174,6.2785234451293945,NA,NA
428,0.034446679055690765,6.279029369354248,NA,NA
429,0.035130783915519714,6.279154300689697,NA,NA
430,0.035130783915519714,6.278789520263672,NA,NA
431,0.03492957726120949,6.278753757476807,NA,NA
432,0.03505030274391174,6.278964519500732,NA,NA
433,0.03476861119270325,6.278896331787109,NA,NA
434,0.0348893366754055,6.279029846191406,NA,NA
435,0.03505030274391174,6.279087543487549,NA,NA
436,0.035372234880924225,6.278606414794922,NA,NA
437,0.0348893366754055,6.279280662536621,NA,NA
438,0.035130783915519714,6.278974533081055,NA,NA
439,0.035130783915519714,6.2791242599487305,NA,NA
440,0.035130783915519714,6.278956890106201,NA,NA
441,0.03505030274391174,6.278829097747803,NA,NA
442,0.03476861119270325,6.27919340133667,NA,NA
443,0.035130783915519714,6.27903938293457,NA,NA
444,0.035130783915519714,6.278941631317139,NA,NA
445,0.035130783915519714,6.279148578643799,NA,NA
446,0.034607645124197006,6.2789130210876465,NA,NA
447,0.03472837060689926,6.279284954071045,NA,NA
448,0.03525150939822197,6.2792768478393555,NA,NA
449,0.03492957726120949,6.279110431671143,NA,NA
450,0.035130783915519714,6.2790751457214355,NA,NA
451,0.034969817847013474,6.279131889343262,NA,NA
452,0.03505030274391174,6.279033184051514,NA,NA
453,0.035130783915519714,6.278677463531494,NA,NA
454,0.03484909608960152,6.279079437255859,NA,NA
455,0.03501006215810776,6.279189586639404,NA,NA
456,0.035130783915519714,6.278968811035156,NA,NA
457,0.034969817847013474,6.279027938842773,NA,NA
458,0.035130783915519714,6.279452323913574,NA,NA
459,0.035130783915519714,6.2787885665893555,NA,NA
460,0.03525150939822197,6.279031276702881,NA,NA
461,0.034969817847013474,6.278983116149902,NA,NA
462,0.035130783915519714,6.279147148132324,NA,NA
463,0.03509054332971573,6.278918743133545,NA,NA
464,0.0348893366754055,6.2789435386657715,NA,NA
465,0.03476861119270325,6.278496742248535,NA,NA
466,0.035130783915519714,6.279177665710449,NA,NA
467,0.034969817847013474,6.27924919128418,NA,NA
468,0.035130783915519714,6.279182434082031,NA,NA
469,0.035130783915519714,6.2787089347839355,NA,NA
470,0.035130783915519714,6.278951644897461,NA,NA
471,0.03464788571000099,6.279356956481934,NA,NA
472,0.03476861119270325,6.279096603393555,NA,NA
473,0.035130783915519714,6.27891206741333,NA,NA
474,0.03480885177850723,6.278532981872559,NA,NA
475,0.03480885177850723,6.279476165771484,NA,NA
476,0.03501006215810776,6.279105186462402,NA,NA
477,0.03509054332971573,6.278961181640625,NA,NA
478,0.035130783915519714,6.279231071472168,NA,NA
479,0.035130783915519714,6.278914928436279,NA,NA
480,0.035130783915519714,6.278563976287842,NA,NA
481,0.034969817847013474,6.279392719268799,NA,NA
482,0.03472837060689926,6.2789082527160645,NA,NA
483,0.0348893366754055,6.279040336608887,NA,NA
484,0.03501006215810776,6.279203414916992,NA,NA
485,0.03505030274391174,6.279099464416504,NA,NA
486,0.035130783915519714,6.278773307800293,NA,NA
487,0.03484909608960152,6.279061794281006,NA,NA
488,0.03472837060689926,6.278926849365234,NA,NA
489,0.0351710245013237,6.279260158538818,NA,NA
490,0.03505030274391174,6.278968811035156,NA,NA
491,0.035130783915519714,6.279006481170654,NA,NA
492,0.03501006215810776,6.278578281402588,NA,NA
493,0.034969817847013474,6.278700351715088,NA,NA
494,0.035130783915519714,6.278745651245117,NA,NA
495,0.03484909608960152,6.279341220855713,NA,NA
496,0.035130783915519714,6.2791008949279785,NA,NA
497,0.03492957726120949,6.279171943664551,NA,NA
498,0.0348893366754055,6.278844833374023,NA,NA
499,0.035130783915519714,6.278895854949951,NA,NA
500,0.035130783915519714,6.2790045738220215,NA,NA
